N,temperature,humidity,ph,rainfall,cec,crop
17,27.32961444,49.30347234,6.052026047000001,93.53197359,15,mango
33,30.90225239,49.95955487,5.73171945,91.77522598,11,mango
4,29.09382275,45.5661059,5.32307197,96.23520043,18,mango
9,30.02086169,46.78393776,4.66910839,96.63721027,20,mango
20,34.13072188,51.25786185,5.101206389,96.38808001,11,mango
2,33.44619894,53.05980465,5.339556562,98.05089394,15,mango
7,35.3915464,52.48823147,5.061081874,91.22881052,12,mango
20,31.53356352,53.06009323,5.8211060360000015,98.57025046,18,mango
10,30.764551500000003,47.93791463,5.956027059,90.38503469,17,mango
19,30.01821337,50.09831810000001,5.676032581,96.08745082,20,mango
7,31.32863689,47.59319575,6.524114355,94.67344737,19,mango
13,33.88004781,54.39416048,6.2739536760000005,89.29147581,17,mango
38,28.07802689,54.9640534,6.128167757000001,97.45373619,12,mango
22,35.53845018,52.94641947,4.934964765,91.54560427,16,mango
17,28.70595247,50.44030129,5.445008416,95.8946444,13,mango
24,31.48451729,48.77926304,4.525722333,93.17221967,12,mango
36,27.69819273,51.41593238,5.403908327999999,100.7720705,17,mango
10,30.41235793,52.48100602,6.621623545,93.92375879,17,mango
11,32.17752026,54.01352682,6.207495815,91.88766069,16,mango
38,32.611261400000004,47.74916499,5.418475257000001,91.10190759,13,mango
32,29.99677232,81.54156612,6.112305667,67.12534492,10,grapes
0,30.7280404,82.42614055,6.092241627000001,68.38135469,13,grapes
0,32.44577836,83.88504863,5.896343436,68.73932528,18,grapes
15,37.46566825,80.65968681,6.15526103,66.83872293,12,grapes
1,22.03296178,83.74372787,5.732453638,65.34440794,20,grapes
7,39.64851881,82.21079946,6.253034534,70.39906054,13,grapes
13,16.77557314,82.75241875,6.106190557000001,66.76285469,14,grapes
18,12.14190714,83.56812483,5.647202395,69.63122027,17,grapes
3,12.7567962,81.62497448,6.130310493,66.77844567,20,grapes
3,39.04071989,80.18393287,6.499604931,73.88467027,12,grapes
20,39.70772192,82.68593454,5.554831977,74.91506217,14,grapes
4,9.467960445,82.29335466,5.800242694,66.02765219,11,grapes
6,29.58748357,80.91934392,5.570290539,68.06417307,13,grapes
5,17.82803682,80.96093443,6.27564088,65.84748763,12,grapes
6,8.825674745,82.89753705,5.536645599,67.235765,14,grapes
9,27.83487131,83.51444973,6.208196881,73.02882766,18,grapes
33,11.02105378,80.55557235,5.870600622,68.23963161,13,grapes
30,17.5862944,80.84806564,6.334771461,71.40654520000002,10,grapes
14,19.89363946,82.73366439,5.856575335,69.66256816,17,grapes
24,29.93707596,81.77713468,5.898944282,65.52279323,16,grapes
2,36.73126647,80.58931938,5.775600435,72.24230804,13,grapes
6,20.42094753,81.54185044,5.931101816,66.93065667,12,grapes
16,25.51939719,83.98351748,6.2286454,69.17281221,10,grapes
26,30.50734778,82.71775569,5.594240602999999,70.08200379,14,grapes
21,18.426993600000007,80.55625868,5.569230319,69.75734306,17,grapes
13,12.087022,83.59398734,5.93202852,68.66813363,10,grapes
14,23.60115364,82.48336987,6.423216506,73.23901752,11,grapes
33,12.80000387,81.20876367,6.417500829,67.10439401,17,grapes
36,38.06099482,82.24729637,6.234904253,65.70148216,17,grapes
20,39.06555518,82.03812973,6.000573725,69.30772897,12,grapes
13,33.78372897,81.16314317,5.6851027689999984,74.53557341,10,grapes
9,16.76201707,82.00335557,5.662140095,73.28712806,10,grapes
4,35.89307536,82.66850729,6.358186848,66.53946559,19,grapes
10,21.01245395,81.17931863,6.119495295,66.38448261,12,grapes
30,10.89875873,80.01639435,6.207600782999999,68.69420397,10,grapes
27,16.36251869,83.00471609,6.48754639,71.55665483,13,grapes
4,20.28370163,81.32235739,5.81717753,71.06611222,13,grapes
20,25.11108456,83.25447587,6.325480034,73.01026829,13,grapes
24,33.4641162,83.86742974,5.562790949,67.92204319,19,grapes
11,11.7976469,80.86325389,6.487369687,65.06962486,17,grapes
6,11.36300891,80.03100049,6.116982944,71.18289431,15,grapes
15,25.23542319,80.68700527,5.695792761,67.03840888,17,grapes
26,15.99050693,81.23966573,5.7343170070000005,74.40198861,20,grapes
26,22.4359017,80.18612085,6.329499832000001,65.3973168,16,grapes
33,34.76086052,81.03544763,6.167013532,65.70430027,12,grapes
34,31.11047251,83.34010951,5.653776057999999,71.43001582,11,grapes
29,28.57828803,80.95628959,5.840256272,73.34232097,20,grapes
12,41.18664903,81.01783402,5.5399808120000005,68.68895899,15,grapes
30,27.02766138,83.17093908,5.833302165,70.95666003,13,grapes
20,21.19339319,82.33098331,6.399433771,74.62834921,12,grapes
15,10.38004759,83.44518113,6.138958698,67.39173790000001,14,grapes
19,31.3115978,82.56407013,5.972850837999999,65.01095312,17,grapes
2,20.46657776,80.97598029,6.456079585,71.29813872,20,grapes
4,29.36947679,81.53996362,6.3364266670000005,66.13442813,16,grapes
2,10.72302459,80.02130636,6.425419926,65.29821120000001,17,grapes
4,14.97846952,80.49979873,6.2943956760000015,71.63437433,15,grapes
18,15.3246651,81.67215994,6.477768039,71.60102999,12,grapes
8,18.73932187,81.12109244,5.931538447,73.55807954,10,grapes
19,19.3642553,83.36094029,5.980598579,67.15094741,13,grapes
20,41.20733624,81.61051026,6.389783283,65.90227462,18,grapes
8,33.34214482,82.51034633,5.693287415,70.68098614,16,grapes
17,23.81995682,80.12211649,6.00299607,67.27398640000001,16,grapes
8,40.66012294,81.24995984,6.372959542,74.03030056,18,grapes
12,11.82768186,80.2827185,5.5109248489999985,74.10225057,20,grapes
26,13.28504331,83.54193816,5.69945282,65.80006004,13,grapes
3,35.83089092,83.32560104,5.778594403,73.67984885,16,grapes
39,26.18159716,81.03886263,6.315586313,66.05911698,20,grapes
15,24.57558351,80.70695797,5.9718130060000005,69.706113,20,grapes
32,29.67229086,83.71498986,5.891195653,66.48490371,10,grapes
5,39.37102553,81.25353895,6.129812716,74.08101744,18,grapes
29,17.66558428,82.92903419,6.313085601,69.8671263,10,grapes
17,24.06679352,82.66396666,6.053662544,69.81855775,12,grapes
28,15.31413469,80.09711412,5.804799142,74.82144653,13,grapes
1,21.77466746,80.54942557,6.400719746,69.39630398,13,grapes
8,26.91624843,80.76838926,5.953966361,69.30927185,14,grapes
16,41.65602996,82.22118237,5.6092559920000005,74.19664838,13,grapes
8,17.98667801,81.17712085,5.777271492000001,72.37127689,15,grapes
31,29.12033769,82.79092939,5.682395429,68.8503047,18,grapes
17,34.38922481,83.18392806,5.863996687,71.03001556,19,grapes
9,41.36106301,82.79782954,6.444373116,69.92107482,17,grapes
10,35.12158265,82.26890793,5.550832177999999,69.71518491,17,grapes
31,19.6491772,80.15215777,6.107741787999999,73.69529586,15,grapes
2,16.27852801,82.94270065,5.620745638,66.57462809,11,grapes
2,21.11903604,80.63399198,6.349875906,69.27779761,10,grapes
37,19.2077707,82.90428409999998,6.484323189,66.83113717,20,grapes
2,25.96308415,82.57813624,5.838748311,70.31782647,12,grapes
3,25.67385024,81.6212135,6.29099842,74.10919422,17,grapes
19,41.94865736,81.15595212,5.638328481,73.06862952,12,grapes
21,11.18994268,80.8084305,6.415555956,66.34234944,15,grapes
18,17.5438296,82.94703302,6.323722572,73.77063744,10,grapes
11,13.05809741,80.28297993,5.757009965,70.75633584,18,grapes
21,9.724457611,83.74765639,6.1586894060000015,74.46411148,13,grapes
2,27.92004934,82.93262435,5.7335398070000005,69.92092839,10,grapes
34,9.535585543,80.73112694,5.908724337000001,69.44115171,14,grapes
27,13.42988625,80.06633966,6.361141107000001,71.40043037,18,grapes
7,9.851242629,80.22631717,5.96537863,68.42802444,17,grapes
1,24.97256132,82.72828653,6.476757723,66.70016285,20,grapes
12,27.23708304,82.94573346,6.224542938,70.42508897,13,grapes
26,18.70679077,83.4795292,6.209928251,66.5964488,13,grapes
40,9.949929082,82.55138983,5.841138354,66.00817551,20,grapes
110,26.47330219,80.92254421,6.283818329,53.65742581,16,watermelon
80,25.18780042,83.44621709,6.818261382999999,46.87420883,20,watermelon
93,25.29954705,81.77527562,6.37620108,57.04147057,14,watermelon
85,24.74631269,88.30866319,6.581587932000001,57.95826144,14,watermelon
117,26.58740671,81.32563243,6.932739726,41.87540028,18,watermelon
94,24.53442564,88.989272,6.140099215,49.11618732,17,watermelon
109,26.0713757,88.7285657,6.467095849,57.79652846,11,watermelon
89,25.96534238,89.77076659,6.849471704,59.46338556,20,watermelon
94,26.22338015,85.34866045,6.512196212,54.60159289,10,watermelon
102,24.41311871,89.81574032,6.039584629,44.07843475,17,watermelon
83,26.49195283,80.04678201,6.057697106,57.72799157,17,watermelon
94,24.04355803,84.18406764,6.423898762,53.78929956,14,watermelon
113,25.5421695,83.31883376,6.936997681,57.57343233,17,watermelon
108,26.74550678,83.9195902,6.251286661,40.794305,14,watermelon
93,25.7131428,80.22972777,6.190015912000001,43.08961827,14,watermelon
91,25.76484262,84.17269959999999,6.681606702000001,44.22066914,20,watermelon
97,26.79489868,89.64815231,6.51075991,57.74091817,19,watermelon
85,24.9004602,89.73524177,6.770278088,57.44942094,17,watermelon
86,26.80750629,88.22874955,6.429788072999999,58.79889057,17,watermelon
96,25.11189154,80.02621335,6.209888345,44.20656987,14,watermelon
115,26.2148837,87.68839820000002,6.419052193,59.65590798,12,watermelon
115,24.9103226,86.97190046,6.237861736,49.48575692,11,watermelon
80,25.79448878,84.26830701,6.762471628999998,56.45229202,14,watermelon
101,25.26931156,87.55055105,6.612847999,40.12650421,15,watermelon
89,25.76402693,87.5931128,6.704688865,46.05122728,16,watermelon
111,25.85483596,89.13163965,6.049609892,46.85176955,18,watermelon
91,24.33528185,81.44030363,6.762030215,48.32113628,12,watermelon
108,25.37601283,80.99313508,6.65398725,57.23028471,11,watermelon
95,24.86094646,85.05318563,6.738030547,55.29563514,20,watermelon
92,24.71885473,88.94568335,6.095689937,48.45978627,10,watermelon
105,24.21495706,84.20576992,6.538006356,48.01138482,16,watermelon
85,25.81692236,82.043255,6.377427122,54.82963379,13,watermelon
105,24.47018505,84.16390229,6.417011754,57.26773002,17,watermelon
92,24.13078816,84.84494575,6.649086972,51.19470197,15,watermelon
119,26.1793464,86.52258079,6.25933595,49.43050977,13,watermelon
94,26.17668721,86.72952049999998,6.121168559,53.33484977,12,watermelon
120,26.03867719,84.6378378,6.031424482,44.3993381,19,watermelon
86,26.53259325,82.39053979,6.8352681839999985,54.30660782,13,watermelon
95,26.81938687,87.8274604,6.5517503060000015,46.06193778,18,watermelon
87,25.50405534,81.40297428,6.940236218,48.47833278,17,watermelon
113,26.20234499,80.38266489,6.87606733,56.47941847,16,watermelon
85,25.13735887,89.28272716,6.457216535,43.52897517,17,watermelon
97,25.92030221,83.47202566,6.921847887999999,42.10681516,13,watermelon
89,26.6634609,89.98405233,6.8814257460000015,57.40847165,13,watermelon
113,24.06731461,81.64075303,6.915717008,51.75212401,18,watermelon
83,24.6774157,82.75411437,6.2062474939999985,57.05709413,16,watermelon
106,26.11440416,87.64081095,6.29542477,58.48160844,12,watermelon
94,26.81530456,87.65694462,6.399669044,55.74073582,18,watermelon
96,25.15623099,80.27525115,6.862157042000001,55.49541453,14,watermelon
110,25.2801372,83.15393658,6.224066378,49.29456609,18,watermelon
110,26.22005978,80.90127035,6.093814669,49.08553937,10,watermelon
117,24.92093261,80.61750795,6.291540277999999,50.55710813,15,watermelon
92,26.21667586,81.01009354,6.32281728,54.65423596,15,watermelon
100,26.81383586,87.21986949,6.873283991,51.70497792,16,watermelon
89,24.31334971,87.47409052,6.074209622000001,48.11248366,16,watermelon
89,24.29105004,88.04541346,6.49889585,51.26046418,18,watermelon
95,24.42998931,86.33904774,6.678805092,48.58241822,18,watermelon
111,25.66576039,88.6984228,6.114128685,54.22722466,12,watermelon
106,25.07803672,83.46230461,6.405054243,56.39962921,15,watermelon
119,24.88910524,85.87059083,6.110142735,51.70699144,11,watermelon
102,25.42900869,82.91481799,6.828982708,56.34144589,18,watermelon
90,24.37118217,87.1269128,6.4514997639999985,44.63907691,12,watermelon
105,26.493064500000006,88.59143088,6.3135129989999985,46.06382209,13,watermelon
102,25.83202912,89.00481725,6.755192025,45.24690619,18,watermelon
99,24.41592661,89.39655519,6.623167177000001,40.32161859,11,watermelon
111,24.37190239,81.2514818,6.12532356,44.20899581,18,watermelon
96,24.24782473,83.03687902,6.653867608,54.76576239999999,12,watermelon
91,24.64458469,85.49938185,6.343942518,48.31219031,16,watermelon
91,24.89681131,86.10782926,6.217300786,53.14626213,19,watermelon
88,25.41864024,81.12122989,6.286387658,49.52320689,13,watermelon
106,26.26028739,86.14585891,6.769893799999998,58.97878791,19,watermelon
86,24.90123934,87.20772913,6.744966312000001,46.59207341,10,watermelon
99,24.84740848,89.20454622,6.391858432,59.67927244,15,watermelon
106,26.98212846,86.70068316,6.770434148,42.91292205,20,watermelon
107,26.90435747,86.25426228,6.727468157000001,59.75980023,11,watermelon
116,25.86475496,86.67468041,6.662244646,41.16554802,17,watermelon
96,26.70607759,81.14149505,6.944640222,51.51033554,14,watermelon
100,26.44019475,80.91934337,6.507110986,47.81847573,16,watermelon
93,26.283443,84.42478917,6.520663422,50.78669728,16,watermelon
113,26.84366082,83.85039964,6.106500787000001,40.228644,10,watermelon
99,26.03967219,83.9862443,6.277484042999999,43.87712348,15,watermelon
84,24.92994759,85.00802358,6.195142279,48.75859458,19,watermelon
115,25.50736962,84.24340241,6.792035575,44.2068997,13,watermelon
119,25.4438391,87.93923120000002,6.472756256,57.51549686,13,watermelon
81,26.12588914,86.5507939,6.000975617000001,40.71210074,18,watermelon
93,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,19,watermelon
80,26.27520631,86.63249555,6.956508826,54.38748495,14,watermelon
90,26.27061608,83.09194521,6.259086582999999,46.76837499,10,watermelon
100,26.73690828,87.82430156,6.747537642,47.46447019,20,watermelon
112,25.04746944,85.5667282,6.932537231,56.72496677,11,watermelon
117,24.69368934,85.56967628,6.353107392999999,48.99390828,10,watermelon
82,24.54356968,84.60808277,6.211748957,42.00660251,15,watermelon
118,25.89762315,81.96664832,6.2772452539999986,54.49960057,13,watermelon
113,26.6333118,84.31756844,6.560443519,56.31866159,20,watermelon
114,25.35794749,80.45846265,6.903020221,47.72078245,19,watermelon
99,25.28784623,89.63667876,6.765094963999998,58.28697664,11,watermelon
86,26.63838589,84.69546874,6.189213927000001,48.32428609,14,watermelon
112,25.3310446,84.30533791,6.904241707000001,41.53218699,11,watermelon
84,26.89750174,83.89241484,6.463271076,43.97193745,15,watermelon
87,26.98603693,89.4138489,6.260838965,58.54876687,17,watermelon
104,27.57826922,94.11878202,6.776533055,28.08253201,16,Arhar Dal(Tur Dal)
97,27.82054812,93.03555162,6.528404377999999,26.32405487,11,Arhar Dal(Tur Dal)
120,29.09910406,94.22237826,6.750145572,22.52497327,13,Arhar Dal(Tur Dal)
109,28.04943594,90.83130708,6.562832807,20.76223014,16,Arhar Dal(Tur Dal)
95,29.91690582,94.55695552,6.117530021,28.16057247,18,Arhar Dal(Tur Dal)
95,29.86895762,93.25103208,6.076459669,26.26243014,12,Arhar Dal(Tur Dal)
105,29.17220859,92.21405224,6.293486295,21.30290472,14,Arhar Dal(Tur Dal)
97,29.24908541,90.06998135,6.069171847000001,25.93496537,12,Arhar Dal(Tur Dal)
117,27.76317235,90.35567642,6.740983646,25.21609113,14,Arhar Dal(Tur Dal)
82,28.82629037,94.26765349,6.201797639,26.23838511,14,Arhar Dal(Tur Dal)
81,28.52379742,92.09688432,6.041027474,29.86681385,10,Arhar Dal(Tur Dal)
92,29.06785065,90.97685539,6.019372459,29.1194739,18,Arhar Dal(Tur Dal)
110,29.08417927,90.73891887,6.704104127000001,25.33014238,17,Arhar Dal(Tur Dal)
109,28.47090661,94.79453182,6.494251024,21.08484101,20,Arhar Dal(Tur Dal)
120,28.27973674,90.38971208,6.224535448999998,21.58992507,20,Arhar Dal(Tur Dal)
86,28.47212559,91.21322065,6.160414414,20.88620369,15,Arhar Dal(Tur Dal)
116,29.68846716,94.30111601,6.168757984,26.83924845,20,Arhar Dal(Tur Dal)
110,27.02415146,91.66737633,6.085444691,21.26034986,18,Arhar Dal(Tur Dal)
116,29.09588297,94.16748386,6.1590508160000015,26.70581328,17,Arhar Dal(Tur Dal)
92,29.69238699,92.58862544,6.606033244,29.1102594,16,Arhar Dal(Tur Dal)
114,28.20619412,92.86798698,6.447662945,28.78654515,10,Arhar Dal(Tur Dal)
108,29.05248036,93.92217834,6.105909623,23.66620626,11,Arhar Dal(Tur Dal)
103,29.57240298,93.61870344,6.559763394,27.56918621,10,Arhar Dal(Tur Dal)
101,29.10968327,92.43510994,6.14410903,27.95602304,15,Arhar Dal(Tur Dal)
100,28.20480805,92.91440379,6.099662369,20.36001144,17,Arhar Dal(Tur Dal)
88,29.11858526,92.12543021,6.413927319,24.52020164,11,Arhar Dal(Tur Dal)
92,29.62800691,90.10051615,6.0751441160000015,23.69586761,11,Arhar Dal(Tur Dal)
117,29.81196601,90.36881284,6.123802502,22.68766503,14,Arhar Dal(Tur Dal)
93,27.72338349,90.93897939,6.698468621,22.81863447,12,Arhar Dal(Tur Dal)
107,29.26092798,92.92367701,6.088885814,28.70627683,19,Arhar Dal(Tur Dal)
118,29.72791119,94.29753295,6.367800632000001,26.52364146,17,Arhar Dal(Tur Dal)
83,28.91105641,90.78413842,6.425930938,23.44398467,11,Arhar Dal(Tur Dal)
88,28.96361426,93.88482153,6.469983276000002,23.56130173,13,Arhar Dal(Tur Dal)
90,28.59052369,91.33617236,6.094016337999999,29.44008034,15,Arhar Dal(Tur Dal)
84,27.33897716,90.69759008,6.1500908989999985,28.69113835,17,Arhar Dal(Tur Dal)
109,29.90415889,90.75284363,6.646962425,25.37828397,16,Arhar Dal(Tur Dal)
111,27.42711692,90.02696201,6.379690748,21.7508774,12,Arhar Dal(Tur Dal)
89,29.55657523,90.70937262,6.732834334,28.36535596,19,Arhar Dal(Tur Dal)
84,29.84070774,93.76312893,6.126019932,23.28207838,12,Arhar Dal(Tur Dal)
86,28.53545677,91.72742702,6.161123579,25.1290048,13,Arhar Dal(Tur Dal)
107,27.11535046,94.86907886,6.442810053,26.51924782,15,Arhar Dal(Tur Dal)
86,27.84492803,91.60666594,6.732049075,26.47844429,11,Arhar Dal(Tur Dal)
115,29.03157242,91.82172592,6.243673725,24.93861254,19,Arhar Dal(Tur Dal)
114,27.82424457,90.56698742,6.266208727,21.19014526,17,Arhar Dal(Tur Dal)
120,27.72653142,92.00687531,6.350623739,20.21126747,16,Arhar Dal(Tur Dal)
94,28.69708334,94.30759855,6.002927293,22.21807088,17,Arhar Dal(Tur Dal)
117,29.73019662,90.97015715,6.342573112,20.49035619,18,Arhar Dal(Tur Dal)
110,29.54097171,92.91778307,6.163921247999999,21.9653077,12,Arhar Dal(Tur Dal)
83,28.80311922,91.78336933,6.121745389,25.16359891,17,Arhar Dal(Tur Dal)
86,27.29035669,90.53330091,6.130160472999999,23.49535234,15,Arhar Dal(Tur Dal)
82,27.46583649,94.87679041,6.440584681,27.27899847,11,Arhar Dal(Tur Dal)
107,29.49401389,94.72981338,6.185053234,26.30820876,10,Arhar Dal(Tur Dal)
80,27.79161808,92.51054946,6.157724816,26.85422624,17,Arhar Dal(Tur Dal)
107,29.12533739,91.52291141,6.776987974,21.90440445,20,Arhar Dal(Tur Dal)
84,27.93114233,93.56161439,6.431970877,20.66127836,16,Arhar Dal(Tur Dal)
86,29.45771748,92.12534736,6.708743843,20.76212031,15,Arhar Dal(Tur Dal)
100,27.96872279,92.17444796,6.010739645,28.94766949,20,Arhar Dal(Tur Dal)
109,29.48882958,91.07574233,6.365956657999999,26.01909355,18,Arhar Dal(Tur Dal)
93,29.47156259,90.77069618,6.6683827660000015,28.75226067,10,Arhar Dal(Tur Dal)
112,27.076726500000003,90.14362622,6.74669542,24.4514648,19,Arhar Dal(Tur Dal)
84,27.30008597,90.80015308,6.031665834,25.09484511,14,Arhar Dal(Tur Dal)
91,29.82729394,90.79007335,6.40077205,22.84203589,10,Arhar Dal(Tur Dal)
105,29.93061247,93.22980899,6.4487926889999985,24.34814338,18,Arhar Dal(Tur Dal)
120,29.94349168,93.90741192,6.251420275,20.39020503,20,Arhar Dal(Tur Dal)
101,28.03306461,91.47355778,6.2744528110000015,21.17924769,12,Arhar Dal(Tur Dal)
95,29.8843055,94.0371147,6.135996372,21.0000988,18,Arhar Dal(Tur Dal)
83,27.7058373,92.91185695,6.194090172,22.06207161,12,Arhar Dal(Tur Dal)
114,29.78714005,94.65343534,6.327822962000001,27.8659442,15,Arhar Dal(Tur Dal)
99,28.57819995,92.86597437,6.2125672110000005,27.598717800000006,12,Arhar Dal(Tur Dal)
86,29.48069921,90.33698678,6.640470862999999,26.0365768,10,Arhar Dal(Tur Dal)
97,27.51492243,94.96218673,6.685553129,21.01796432,16,Arhar Dal(Tur Dal)
114,28.05457761,94.81637388,6.327210469,21.84869328,19,Arhar Dal(Tur Dal)
113,29.03167341,93.12603235,6.35544263,24.15591199,17,Arhar Dal(Tur Dal)
119,28.5854649,91.89216849,6.0856823439999985,26.88372572,10,Arhar Dal(Tur Dal)
95,27.08808014,93.42402083,6.781050372999999,25.32159689,15,Arhar Dal(Tur Dal)
111,27.99611732,90.84660317,6.630301421,21.61893763,14,Arhar Dal(Tur Dal)
118,27.87317436,91.14849627,6.484799661,24.05207925,19,Arhar Dal(Tur Dal)
85,28.96586565,90.71832938,6.566759102000001,22.25838137,13,Arhar Dal(Tur Dal)
82,28.87726019,92.48839665,6.170520517999999,24.44267592,12,Arhar Dal(Tur Dal)
81,29.17052093,94.19790371,6.0124803510000016,22.06994464,18,Arhar Dal(Tur Dal)
96,29.34033587,90.01506395,6.541150335,21.44532907,20,Arhar Dal(Tur Dal)
109,29.07265321,91.91533173,6.341400922,28.83568362,16,Arhar Dal(Tur Dal)
107,28.68275966,92.50969311,6.1506863639999985,29.11187663,17,Arhar Dal(Tur Dal)
81,28.92705913,91.39356832,6.438008152999999,23.20076686,10,Arhar Dal(Tur Dal)
85,27.99901833,91.64193051,6.547041902999999,23.28618248,16,Arhar Dal(Tur Dal)
96,27.59350075,91.79742953,6.399891457000001,24.84266123,10,Arhar Dal(Tur Dal)
85,29.87331077,90.60932469,6.186770318,24.69720481,18,Arhar Dal(Tur Dal)
85,28.55852465,90.45773041,6.159020864,27.26588346,18,Arhar Dal(Tur Dal)
96,29.19378695,91.46241065,6.660954816,26.48240255,18,Arhar Dal(Tur Dal)
82,27.98780984,92.78226196,6.5049069789999985,27.14509034,11,Arhar Dal(Tur Dal)
105,28.05380704,91.81758779,6.706053225,20.76582087,19,Arhar Dal(Tur Dal)
109,27.350629600000005,94.29119509999998,6.067665497999999,27.21244021,14,Arhar Dal(Tur Dal)
105,29.34081108,94.5513539,6.419083092,28.22908103,17,Arhar Dal(Tur Dal)
87,28.61475136,94.22253035,6.39637861,28.98574189,15,Arhar Dal(Tur Dal)
100,27.04863538,91.34685096,6.375923383,25.08146686,12,Arhar Dal(Tur Dal)
99,29.5275305,94.57459443,6.700337732,21.13545688,11,Arhar Dal(Tur Dal)
107,28.50416396,93.46806467,6.565312652999999,24.20007242,16,Arhar Dal(Tur Dal)
97,28.89578588,94.78993038,6.286515359,23.0362503,20,Arhar Dal(Tur Dal)
112,27.04927452,91.3821731,6.448061578,23.65747461,15,Arhar Dal(Tur Dal)
81,28.96017885,91.69532178,6.585872508,24.7458198,13,Arhar Dal(Tur Dal)
39,22.75088787,90.69489172,5.521466996,110.4317855,18,Bitter gourd
38,23.8494014,94.34814995,6.133220586,114.0512495,17,Bitter gourd
33,22.60800988,94.58900601,6.226289556,116.0396587,14,Bitter gourd
10,21.18667419,91.13435689,6.321152192,122.233323,19,Bitter gourd
2,23.41044706,91.69913296,5.587905967,116.07779309999998,13,Bitter gourd
27,22.86006627,93.12859895,5.824151692999999,117.7296726,20,Bitter gourd
31,22.48403042,93.40819246,5.7721799460000005,105.5473627,20,Bitter gourd
15,22.02775403,92.96129462,5.790993052,121.1349176,11,Bitter gourd
29,21.91191314,91.68748063,6.4992268210000015,117.0761277,17,Bitter gourd
9,23.71059131,93.27392415,5.658473817000001,112.66765890000002,13,Bitter gourd
11,21.37784654,92.72043743,5.573241391,106.1417017,10,Bitter gourd
38,22.84852833,94.32130209,6.079497202000001,123.5977843,16,Bitter gourd
1,23.1094265,92.79630809,6.3831802710000005,108.183792,11,Bitter gourd
29,23.25230817,94.54128292,5.867420996,105.3558408,19,Bitter gourd
7,23.67287749,90.4935574,5.708418722,104.2298028,11,Bitter gourd
15,23.76881552,90.59810302,5.7983508000000015,102.2648546,15,Bitter gourd
36,23.34386401,91.47684705,6.28188384,104.4267991,11,Bitter gourd
5,22.63946441,90.18451645,5.697945522,108.3405879,11,Bitter gourd
36,22.45696744,94.76285385,5.6059340870000005,114.8407725,16,Bitter gourd
0,22.96388477,93.58065995,5.85648105,104.64729859999998,18,Bitter gourd
2,21.07273439,93.56585985,6.041053829,107.8737015,20,Bitter gourd
38,22.44075021,92.70785115,5.685062404,121.4977331,20,Bitter gourd
11,22.71271308,90.45261746,5.669489065,109.8852597,16,Bitter gourd
11,21.70416965,93.44006288,5.751707342,115.1781396,14,Bitter gourd
25,22.43324518,92.48667725,5.800448951,119.1025189,16,Bitter gourd
4,21.25941052,92.84416234,5.821347769,109.06584709999998,20,Bitter gourd
15,22.9215706,94.89613443,6.28022267,105.6941544,14,Bitter gourd
33,22.81212536,91.51861705,6.027314401,107.855225,13,Bitter gourd
2,21.12152071,90.6878768,5.636687393,102.8017203,10,Bitter gourd
15,21.11478672,90.31528693,5.559363609,104.5086618,19,Bitter gourd
32,23.59997268,90.97597665,5.596449493,107.17281909999998,19,Bitter gourd
2,23.12652652,94.71203306,5.8934929989999985,108.62118329999998,15,Bitter gourd
28,22.98458907,93.3204487,5.875718516,122.1952483,10,Bitter gourd
1,22.12659387,90.97818277,6.386021424,104.5412275,20,Bitter gourd
16,22.53779727,91.48135786,5.710819862,101.8474768,12,Bitter gourd
8,22.49095104,91.70292746,5.7959857160000015,124.3915101,17,Bitter gourd
29,22.35548159,94.47811755,6.046673619,116.7366261,17,Bitter gourd
34,22.20700989,93.50574163,6.443382913,120.1593771,19,Bitter gourd
10,22.44516988,94.73763514,5.617227184,107.1843273,15,Bitter gourd
14,22.76643029,92.12438519,6.442289294,120.4359949,12,Bitter gourd
9,22.19109412,90.02575116,6.162034371,112.3126628,12,Bitter gourd
33,23.6119202,91.70293849,5.812781806,123.5900822,15,Bitter gourd
21,23.86087054,94.92048112,5.7650151260000015,105.0241329,10,Bitter gourd
34,21.42177231,92.62665309,6.184922574,102.8045658,18,Bitter gourd
17,22.36629253,90.78572467,5.739652177000001,124.9831618,16,Bitter gourd
21,23.99686172,91.61001707,5.8247786360000005,117.6102915,10,Bitter gourd
32,21.80129837,92.73446667,5.554823557000001,120.05866709999998,19,Bitter gourd
37,23.80436344,92.80441624,6.024248787,100.6192543,17,Bitter gourd
33,23.71475278,91.53331177,5.631333387000001,121.8961665,14,Bitter gourd
39,23.34467359,90.37981478,5.811975094,112.8954016,17,Bitter gourd
39,22.31253665,90.03577124,5.730557448,113.0688155,13,Bitter gourd
28,23.50201428,92.21083961,5.66999105,107.9868949,11,Bitter gourd
17,23.46260321,91.45665004,5.682751473,111.7763395,10,Bitter gourd
1,23.06204373,92.39544055,6.245858905,114.7399101,12,Bitter gourd
5,22.47420512,91.22759742,6.017370134,124.2179699,12,Bitter gourd
16,22.69780133,92.82223419,5.53456749,105.0508234,13,Bitter gourd
3,23.66682067,93.90191078,5.952367662,105.4004751,18,Bitter gourd
20,22.50050273,92.45878335,6.126436584,100.9343903,19,Bitter gourd
39,23.83053666,90.84422164,6.406818518,109.5966791,15,Bitter gourd
15,23.64142354,93.74461474,6.155939452999999,116.6912176,17,Bitter gourd
